evidence_id	candidate_id	source_id	citation	decision	target_recension	review_note
v07-target-545f5e76286a7ea0	synodal:candidate:013da886a4bef19ce3848f75	ponomar-elizabeth-bible-2026-08-09	Sirach.43.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-557074a689738df7	synodal:candidate:d64f48b0237ea925e1cba1ba	ponomar-elizabeth-bible-2026-08-09	Heb.10.29	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-55def2d4245acd80	synodal:candidate:2e46942f54ad5da43387110e	ponomar-elizabeth-bible-2026-08-09	Psalm.88.47	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-55df62eae946b339	synodal:candidate:1cb0c64d4848e2b1cd042f19	ponomar-elizabeth-bible-2026-08-09	Isa.47.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-55e76fecb7f767c3	synodal:candidate:0841de5d90927c7352d46d78	ponomar-elizabeth-bible-2026-08-09	Job.24.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-55f1efb4ffcc26ea	synodal:candidate:47b2913eee8e9ed828a60174	ponomar-elizabeth-bible-2026-08-09	Nehem.5.19	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5664acd14076fc63	synodal:candidate:0b702bbff7ac057e2fec41ad	ponomar-elizabeth-bible-2026-08-09	Ex.19.17	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-566d61357bd065bd	synodal:candidate:1badf281a932f1a6dc04f4ff	ponomar-elizabeth-bible-2026-08-09	Psalm.118.96	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-56a4e473703a672d	synodal:candidate:a7525c1eb8c59fad5af494e4	ponomar-elizabeth-bible-2026-08-09	Rom.2.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5741d4e9790629f8	synodal:candidate:0d87912d60803614f0096c62	ponomar-elizabeth-bible-2026-08-09	I_Cor.9.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-57b9b96cef7c9150	synodal:candidate:04aac03006f23f6c083d17c0	ponomar-elizabeth-bible-2026-08-09	Lk.14.22	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-57f53047b4a9943f	synodal:candidate:0508932faaf1a0b3dad00b60	ponomar-elizabeth-bible-2026-08-09	Num.21.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-581e435dbdf0ce65	synodal:candidate:01aefa6ab9d22cc8c84af8bc	ponomar-elizabeth-bible-2026-08-09	II_Macc.7.22	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5823f982afc9561d	synodal:candidate:1c9036d6b21ed25938ef1662	ponomar-elizabeth-bible-2026-08-09	Deut.10.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-58c71670008ac660	synodal:candidate:03f3149feb4fb4fae2f9744a	ponomar-elizabeth-bible-2026-08-09	Apoc.16.12	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5948bbd83a9ccfac	synodal:candidate:01655fa8acbcf5953d4390f8	ponomar-elizabeth-bible-2026-08-09	Num.7.45	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5966ffcee3e35ee8	synodal:candidate:6a7425d813a275125122a7c3	ponomar-elizabeth-bible-2026-08-09	Mk.10.28	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-598a188ee7e09c34	synodal:candidate:0cc3c81577dc85b8058a9ce3	ponomar-elizabeth-bible-2026-08-09	IV_Kings.8.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5b5bf40aedb7192f	synodal:candidate:0e04054c6c62acca47dfce82	ponomar-elizabeth-bible-2026-08-09	II_Paral.23.17	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5b6f5941f2a006f8	synodal:candidate:01a01b30fedb830f2b85f02f	ponomar-elizabeth-bible-2026-08-09	Wisd.12.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5bfd36539b4e38ad	synodal:candidate:24d617ecc6a76801690b24e8	ponomar-elizabeth-bible-2026-08-09	IV_Kings.15.37	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5c10c3fdbf686f6f	synodal:candidate:6b6326bba880500d896a6b27	ponomar-elizabeth-bible-2026-08-09	II_Paral.26.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5c56dc2dda31b60c	synodal:candidate:0f13037b07f2096f92202532	ponomar-elizabeth-bible-2026-08-09	Rom.2.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5cc67231fe6f9a48	synodal:candidate:01fa4a98749607766794205d	ponomar-elizabeth-bible-2026-08-09	III_Esdra.12.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5ccfc40acbf3c542	synodal:candidate:026d225868bf4b98df20197a	ponomar-elizabeth-bible-2026-08-09	Ex.30.10	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5d28622adb3e7f27	synodal:candidate:054ec1a8d3bed44fcd8fbdee	ponomar-elizabeth-bible-2026-08-09	Gen.31.46	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5d49fddd935c46e5	synodal:candidate:02d22ccd7a8f93d7bbfc763b	ponomar-elizabeth-bible-2026-08-09	II_Cor.2.8	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5d6133a20e99a3ab	synodal:candidate:c96fefa4129bf401f4d06bd5	ponomar-elizabeth-bible-2026-08-09	Jerem.50.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5dea53293b19d556	synodal:candidate:0a19de4ecffd2a5915e13292	ponomar-elizabeth-bible-2026-08-09	Lev.25.22	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5e81ba26b63df313	synodal:candidate:09bcbb35d7919c08ebc54764	wikisource-church-slavonic-bible-2026-08-09	Nehem.8.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-5ff3c146f2a2380d	synodal:candidate:0d9fbe987b23aa0fd1fb5871	ponomar-elizabeth-bible-2026-08-09	Gen.9.17	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6032b524ce431354	synodal:candidate:bceca7894018c95a477d23d1	ponomar-elizabeth-bible-2026-08-09	Psalm.118.20	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-60a58ec54e504d52	synodal:candidate:0080e399289ab99b6f470560	ponomar-elizabeth-bible-2026-08-09	II_Paral.1.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-614842544c13d3be	synodal:candidate:00ac065bd0d4173bdae5b8ad	ponomar-elizabeth-bible-2026-08-09	III_Esdra.8.12	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-61564423cf789468	synodal:candidate:032a6942f2ef6edda57ebd78	ponomar-elizabeth-bible-2026-08-09	Gen.13.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6171271f654322dc	synodal:candidate:019971d189809d7da05b88a6	ponomar-elizabeth-bible-2026-08-09	Dan.3.21	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-61d8648634d6029f	synodal:candidate:210539901768be7db3b25946	ponomar-elizabeth-bible-2026-08-09	Isa.19.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-61f1c045b7873d7c	synodal:candidate:101fe1cc50b059393fffd5b8	ponomar-elizabeth-bible-2026-08-09	I_Kings.9.24	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-62622740f6368726	synodal:candidate:2bc6e07baee9cd518374d756	ponomar-elizabeth-bible-2026-08-09	Psalm.77.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-62d85552a1bd3ba7	synodal:candidate:7e6168de63093862c186d780	ponomar-elizabeth-bible-2026-08-09	Sirach.14.20	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-63c8753f6f980895	synodal:candidate:03a315be23eb64fabf6446e0	ponomar-elizabeth-bible-2026-08-09	Jude.1.15	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-656e21933c1c3fb7	synodal:candidate:063de62b6a29139bf88f5244	ponomar-elizabeth-bible-2026-08-09	II_Macc.8.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-66373e54684b02ed	synodal:candidate:0373499c406df64626cdffd0	ponomar-elizabeth-bible-2026-08-09	Wisd.3.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-666308e9eb2c8eb2	synodal:candidate:0310bc2be09823860debac59	ponomar-elizabeth-bible-2026-08-09	Joel.1.8	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-667c991bb0cfac6c	synodal:candidate:0dc8e34e2508a6d541e01d6e	ponomar-elizabeth-bible-2026-08-09	II_Kings.12.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-672a940019cc9d17	synodal:candidate:51d4a46432b8d4fd79aeb27c	ponomar-elizabeth-bible-2026-08-09	I_Cor.5.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-677d0159961e83da	synodal:candidate:0ad2f00c8d3902c989729996	ponomar-elizabeth-bible-2026-08-09	Jerem.28.14	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-68509df891321199	synodal:candidate:00c3342ddf9e7a71281971cf	ponomar-elizabeth-bible-2026-08-09	Acts.21.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-68ce3062890bf24f	synodal:candidate:073719ccee472874d8e2e435	ponomar-elizabeth-bible-2026-08-09	Psalm.15.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6a1eef6942396806	synodal:candidate:c3e2951ad7c1188f952c6f7e	ponomar-elizabeth-bible-2026-08-09	Wisd.15.4	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6aa0050c5b2f2aba	synodal:candidate:33356de5c8715f597acef8c3	ponomar-elizabeth-bible-2026-08-09	Psalm.6.2	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6b17a56111dae2d6	synodal:candidate:0316b9a0230af9684c09977c	ponomar-elizabeth-bible-2026-08-09	Job.3.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6b78cb4a3a53e1e4	synodal:candidate:08eaef71cfd9bb7617103c02	ponomar-elizabeth-bible-2026-08-09	Mt.23.33	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6c12045c422baba7	synodal:candidate:27c69b205e208ee123bad94d	ponomar-elizabeth-bible-2026-08-09	Psalm.123.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6c12a4b324c4156f	synodal:candidate:019b2f7e83b5d922763d0040	ponomar-elizabeth-bible-2026-08-09	Isa.26.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6c48c1e54bae4f0e	synodal:candidate:053c1bb1aefe37f25997ea9c	ponomar-elizabeth-bible-2026-08-09	II_Kings.5.10	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6cb6603cb48be2d1	synodal:candidate:059d3e3e88db0b1aa909931c	ponomar-elizabeth-bible-2026-08-09	Heb.9.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6ce95f4429945c26	synodal:candidate:17067d22ce41230cf0adc8a3	ponomar-elizabeth-bible-2026-08-09	Isa.8.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6d752193d6b49439	synodal:candidate:58e07737bb320fb66f6237d2	wikisource-church-slavonic-bible-2026-08-09	II_Paral.18.12	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6dce8165e58fba44	synodal:candidate:337f9ce48fd1efc73883441e	ponomar-elizabeth-bible-2026-08-09	Lev.8.17	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6e07ecf4f48b8921	synodal:candidate:026cf78829fc4e133bcac710	ponomar-elizabeth-bible-2026-08-09	Ezek.44.14	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6e9bce6a1aa91c4c	synodal:candidate:04488d43bfec44154c5ed3da	ponomar-elizabeth-bible-2026-08-09	Acts.19.35	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6ed8788680fc37bd	synodal:candidate:089c154ef861c52f8e72012a	ponomar-elizabeth-bible-2026-08-09	Ex.29.21	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6edfba035b4d9ec7	synodal:candidate:3aab6c0513db1c1dfce9b35d	ponomar-elizabeth-bible-2026-08-09	Ezek.16.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6fbf1b39def212ab	synodal:candidate:04baafc8625fe39c88b16d8b	ponomar-elizabeth-bible-2026-08-09	Acts.5.23	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-6fdf0214b98fa9a0	synodal:candidate:04e74cbbf15debd7c5962ac0	wikisource-church-slavonic-bible-2026-08-09	Ezek.3.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-700b9ffb777e8569	synodal:candidate:0508932faaf1a0b3dad00b60	ponomar-elizabeth-bible-2026-08-09	Num.21.11	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-701f3850aedd5d79	synodal:candidate:a338c737fe4569f3e8377aa9	wikisource-church-slavonic-bible-2026-08-09	Lk.5.21	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-70d1e1ffb336e6ab	synodal:candidate:7cf12abc1af851a88e7879b4	ponomar-elizabeth-bible-2026-08-09	Nehem.10.38	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7155b6479b9b5a87	synodal:candidate:04d09c4f2b1f2f9cb944b13a	ponomar-elizabeth-bible-2026-08-09	Psalm.77.66	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-72423a2f196f8fa3	synodal:candidate:01827af719d50a2f92015631	ponomar-elizabeth-bible-2026-08-09	III_Esdra.7.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-72b5031a32caaf96	synodal:candidate:05b194c0ae255016c9df3bdb	ponomar-elizabeth-bible-2026-08-09	Ezek.39.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-72d637c69eb6f7f5	synodal:candidate:179e6d3a34ee0f5a86b8759a	ponomar-elizabeth-bible-2026-08-09	Acts.2.20	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7354209797d71afa	synodal:candidate:01fb802f619b790a045a788f	ponomar-elizabeth-bible-2026-08-09	Ex.23.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-73b5a1e2ec373933	synodal:candidate:00cc5610a092e18a0e9a9d40	ponomar-elizabeth-bible-2026-08-09	Lev.1.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-73d548e80b328622	synodal:candidate:00164029a5a11409d5e5fc22	ponomar-elizabeth-bible-2026-08-09	Psalm.91.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7411b487263fd5ef	synodal:candidate:3884f096b76c056b1febc014	ponomar-elizabeth-bible-2026-08-09	Lk.12.57	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-74868e5b4de2bf6f	synodal:candidate:0185250c3da35be9c3321b54	ponomar-elizabeth-bible-2026-08-09	III_Kings.20.4	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-75a4d0ce4b9e6109	synodal:candidate:89b3eba3a4740b57f87463a0	ponomar-elizabeth-bible-2026-08-09	Psalm.49.23	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-763a5a8cc151d64d	synodal:candidate:037fe450ef7a050112751aa8	ponomar-elizabeth-bible-2026-08-09	I_Paral.29.22	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-76636cacc3c9cbda	synodal:candidate:f8d7464c34ec771518dc816c	ponomar-elizabeth-bible-2026-08-09	Isa.16.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-766d7965f9eeaa7c	synodal:candidate:10c6049d6ec79f0312bd5907	ponomar-elizabeth-bible-2026-08-09	Lev.18.8	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-769fd50329a9d8d0	synodal:candidate:088bb0cf97d09bac234949b1	ponomar-elizabeth-bible-2026-08-09	Lev.20.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-771c305a46ddd0d8	synodal:candidate:0794f5ffc43eb6c727d8d813	ponomar-elizabeth-bible-2026-08-09	Jerem.18.15	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-77e5778f8cdeb89c	synodal:candidate:02f0a105a6fa1543c90aeb69	ponomar-elizabeth-bible-2026-08-09	Deut.2.22	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-785605eeee96e98f	synodal:candidate:51601c21e3141ae7ce14ea6a	ponomar-elizabeth-bible-2026-08-09	Jerem.52.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-787186cf699b25c0	synodal:candidate:6dda37ed40765b10cea84d03	ponomar-elizabeth-bible-2026-08-09	Mk.16.12	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-78ffb09a5d3c346c	synodal:candidate:128a9e456e7e10f01491a1c8	ponomar-elizabeth-bible-2026-08-09	I_Kings.10.4	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7918675e522b1b89	synodal:candidate:01f8391a3260eb4051fe0239	ponomar-elizabeth-bible-2026-08-09	II_Paral.8.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-797636dd051eca13	synodal:candidate:0182b351cd6288e332b85493	ponomar-elizabeth-bible-2026-08-09	Nahum.3.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7a3000df03ccd27e	synodal:candidate:4ab7939a4195b86dea43e7ad	ponomar-elizabeth-bible-2026-08-09	Jerem.7.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7b6166dd2b99f055	synodal:candidate:09943b8296303583d341096b	ponomar-elizabeth-bible-2026-08-09	Ex.23.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7b8643a322c05788	synodal:candidate:0db2eed93309f38db72ef072	ponomar-elizabeth-bible-2026-08-09	II_Esdra.2.25	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7cbac8a00f9dc936	synodal:candidate:04bc69d2526e5f9820adbd69	ponomar-elizabeth-bible-2026-08-09	Num.7.37	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7dcc57e97fb237d4	synodal:candidate:04c2f9c9f8f24b56ece3511f	ponomar-elizabeth-bible-2026-08-09	Lk.6.14	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7eb4237e96c4e861	synodal:candidate:10233adedcacee1498edaaae	ponomar-elizabeth-bible-2026-08-09	Num.22.25	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7eba22f4cda3c5d6	synodal:candidate:05a96b404847476f510e066f	ponomar-elizabeth-bible-2026-08-09	Sirach.27.25	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7efc250a8f7ad0fe	synodal:candidate:070912e82af6efa0a4ea3ab8	ponomar-elizabeth-bible-2026-08-09	Num.4.24	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7f0d046c934da1aa	synodal:candidate:006d0a9311b01653b2cdd77b	ponomar-elizabeth-bible-2026-08-09	Dan.13.9	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7f3efa6538addf87	synodal:candidate:0d8f80e091bdf0b2adeba61f	ponomar-elizabeth-bible-2026-08-09	III_Esdra.14.43	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7f7fab46a8e4bb43	synodal:candidate:0151eb01f93c3645e30384bf	ponomar-elizabeth-bible-2026-08-09	I_Macc.13.49	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7fed010b7bd389fd	synodal:candidate:00a9cc2c2801b724a67ba818	ponomar-elizabeth-bible-2026-08-09	Psalm.118.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-7ff1adfd4f975cfb	synodal:candidate:0489ec3a79dfeb48fc60613b	ponomar-elizabeth-bible-2026-08-09	Gen.28.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-80eab3279c834b6b	synodal:candidate:17573d8cdde1887bb22eeff6	ponomar-elizabeth-bible-2026-08-09	Eccles.1.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-81c0f5ae269734dd	synodal:candidate:047ce100342d17c87f570e3f	ponomar-elizabeth-bible-2026-08-09	I_Pet.4.16	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-82952c1947e8d457	synodal:candidate:1858891e6b42cbb0afb30243	ponomar-elizabeth-bible-2026-08-09	Nehem.2.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-82bdb259ee49b7b3	synodal:candidate:05f9d11d0d7563268c1f183f	ponomar-elizabeth-bible-2026-08-09	Ezek.48.17	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-82d31b5ddba29b6e	synodal:candidate:0fc6d8d1df7fcf9395d94c8f	ponomar-elizabeth-bible-2026-08-09	Job.28.8	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
