packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-8d53e50606371d02	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-293fce2882db5108	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-998a580ea3ea9948	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-02b5320308982f70	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cd9bb15c43a5ab51	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f25bbc7ee5a046b0	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-98b67c711947b5d4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-abae40813c9eb816	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-51ed180f56029e1d	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-617c657e1824c876	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-aece0d54ff8934eb	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-56cfc59e9bbb4bab	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-d58ecff7bba2734a	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cb4d6698457040d7	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1148e5e37ae7375f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b3d2c91a5f2c0265	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-15f1b5d6cd1d1d20	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c1eadf25fe6b6389	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-62e9416cbfdc3f1f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-52a2f7c6e441e662	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-94d63f2330c7be90	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f89809621c4f8719	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6cd77ab1c0ac35d4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-938578790129eda5	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1e8d09d9f463365b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-afb177230080397e	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f52f2ea56d4549c0	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-5475c7e23caa1c67	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-7fbf3e064a3a2f16	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-7be97e9338f7a00a	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5539c3b59a8065ce	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9c37e0328e944152	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0ceee7f47f1255a8	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-6b97d26fa86ad87a	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-863e8a4ee10e4e88	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5910c7dcf8b9075d	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f7823bd9ba95f78b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9c0bfeb4779584b4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8d12f9c1dc4c7d4b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5c32abab799f242c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-87df2c388f5dc1e5	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-264678dc3886d1d9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4c87a2fe0dd08301	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1d334261c0c1d22e	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-06b63d6759360c52	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b42c35906c757354	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d21776a0589a915c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9b06de8cf6ed009d	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e5ee8fa65175a7a4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b19b93cd55bad343	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4950c513020acee2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f98bebf69f429678	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-36018a7b45e7d935	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-2f4b5119d0a225fe	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-15d3a94977b51a7c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-007948bc88e93ffa	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3bac492d6de6e8f3	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-586d2f4c2f8862a8	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6519a129c7ac1f80	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-53434e2cfbd30230	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b0a263ea045fcc8a	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-557073e3f2ecd598	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e02346894f848860	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-425416e103bcd875	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6071010a682d64ef	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e22fffbfc3809347	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3717b2d6d49d6080	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-60da2c4ebfc4cb10	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-17c5f21a65c65f25	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9d9b2ca43c339fda	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-177ceaff8a77ada6	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e1abec52b5da997f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6cd29f400cd1f02e	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-01200168c4299c27	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d75636605b7bddef	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ebf0d9ef8b39255c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3c4f211c938a5e67	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-12317c739f4798f7	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cbe50d9846e05f9d	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-520b3a1dee4e6b31	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-45e36d4156da814f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-30829a9ef7a326f0	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1b243557ce8c9347	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-f068ac9c0c3c070f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-52a993763b332115	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6797fa186e8209b9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b0d2995ef5b79c9b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6197947f6dc4e0b4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b2cccc80e6e1886b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-353f7246d23cef39	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3d412685e76fe4aa	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9b28c2cbea45a576	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f50f3efcd7275b8b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b44e6d5ef94b1e7d	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4134ae911ffeeffb	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2460926316b10d39	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-a57be5a9ec8467f7	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a9110024e9449fbb	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-1c22bcdc1abea622	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-97b5979567b74f46	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e29943e9075967b2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-34be3a188b717fc6	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f05b0637835b46cf	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a793598f4e291620	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f8779622e2c6af34	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9244a699620618fe	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5d6bd39c6a8b949b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-163f065a4acbee3c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f2400efbe2d2e504	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a06d5ccf3b408226	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e2de9b522f4bc860	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4011fac6bfc7adfd	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4811aca6ff00c421	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6c6cdcbfe2943381	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4bca5f0001db71d9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-29745dcf2a2f5084	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-40bb58570bb1af63	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-71817dbc14e8c8c2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-003e6716e9dbfb3b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-1077be9108df0f7f	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6590beedad74b5ee	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8153b5ba6461abbf	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a3bd06eaca1a0239	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-438b1d5f5126d7ad	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2831ea6ff9f15f91	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-df2bbd8e261ab850	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-77bef68f4ffdcc44	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3ed35689bdb163ba	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-68546f80a04aa031	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a2e72eed1cb69de2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-69ab985cf9ce0593	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-adbf4c62a2c96770	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-34f3058a5b04e8a2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e27565611b5d125b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-29a0239af02999a4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-64b5039e5f120578	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5bf6a0d23a25d7e5	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-057661eef0d1b8b2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-734851bc0f33371e	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8bd4887b05cb584e	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
